 
      1   1024    320      1
    1 -0.5000000E+00  0.3437500E+00 -0.2083333E+00 -0.1000000E+01  0.0000000E+00  0.0000000E+00  0.5208331E-02
    1 -0.5000000E+00  0.4062500E+00 -0.4166665E-01 -0.1000000E+01  0.0000000E+00  0.0000000E+00  0.5208331E-02
    1 -0.5000000E+00  0.4062500E+00 -0.1250000E+00 -0.1000000E+01  0.0000000E+00  0.0000000E+00  0.5208338E-02
    1 -0.5000000E+00  0.4062500E+00 -0.2083333E+00 -0.1000000E+01  0.0000000E+00  0.0000000E+00  0.5208331E-02
    1 -0.5000000E+00  0.4687500E+00 -0.4166665E-01 -0.1000000E+01  0.0000000E+00  0.0000000E+00  0.5208331E-02
    1 -0.5000000E+00  0.4687500E+00 -0.1250000E+00 -0.1000000E+01  0.0000000E+00  0.0000000E+00  0.5208338E-02
    1 -0.5000000E+00  0.4687500E+00 -0.2083333E+00 -0.1000000E+01  0.0000000E+00  0.0000000E+00  0.5208331E-02
    1  0.5000000E+00  0.3125000E-01 -0.4583334E+00  0.1000000E+01  0.0000000E+00  0.0000000E+00  0.5208332E-02
    1  0.5000000E+00  0.3125000E-01 -0.3750000E+00  0.1000000E+01  0.0000000E+00  0.0000000E+00  0.5208336E-02
    1  0.5000000E+00  0.3125000E-01 -0.2916667E+00  0.1000000E+01  0.0000000E+00  0.0000000E+00  0.5208332E-02
    1  0.5000000E+00  0.9375000E-01 -0.4583334E+00  0.1000000E+01  0.0000000E+00  0.0000000E+00  0.5208332E-02
    1  0.5000000E+00  0.9375000E-01 -0.3750000E+00  0.1000000E+01  0.0000000E+00  0.0000000E+00  0.5208336E-02
    1  0.5000000E+00  0.9375000E-01 -0.2916667E+00  0.1000000E+01  0.0000000E+00  0.0000000E+00  0.5208332E-02
    1  0.5000000E+00  0.1562500E+00 -0.4583334E+00  0.1000000E+01  0.0000000E+00  0.0000000E+00  0.5208332E-02
    1  0.5000000E+00  0.1562500E+00 -0.3750000E+00  0.1000000E+01  0.0000000E+00  0.0000000E+00  0.5208336E-02
    1  0.5000000E+00  0.1562500E+00 -0.2916667E+00  0.1000000E+01  0.0000000E+00  0.0000000E+00  0.5208332E-02
    1  0.5000000E+00  0.2187500E+00 -0.4583334E+00  0.1000000E+01  0.0000000E+00  0.0000000E+00  0.5208332E-02
    1  0.5000000E+00  0.2187500E+00 -0.3750000E+00  0.1000000E+01  0.0000000E+00  0.0000000E+00  0.5208336E-02
    1  0.5000000E+00  0.2187500E+00 -0.2916667E+00  0.1000000E+01  0.0000000E+00  0.0000000E+00  0.5208332E-02
    1  0.5000000E+00  0.2812500E+00 -0.4583334E+00  0.1000000E+01  0.0000000E+00  0.0000000E+00  0.5208332E-02
    1  0.5000000E+00  0.2812500E+00 -0.3750000E+00  0.1000000E+01  0.0000000E+00  0.0000000E+00  0.5208336E-02
    1  0.5000000E+00  0.2812500E+00 -0.2916667E+00  0.1000000E+01  0.0000000E+00  0.0000000E+00  0.5208332E-02
    1  0.5000000E+00  0.3437500E+00 -0.4583334E+00  0.1000000E+01  0.0000000E+00  0.0000000E+00  0.5208332E-02
    1  0.5000000E+00  0.3437500E+00 -0.3750000E+00  0.1000000E+01  0.0000000E+00  0.0000000E+00  0.5208336E-02
    1  0.5000000E+00  0.3437500E+00 -0.2916667E+00  0.1000000E+01  0.0000000E+00  0.0000000E+00  0.5208332E-02
    1  0.5000000E+00  0.4062500E+00 -0.4583334E+00  0.1000000E+01  0.0000000E+00  0.0000000E+00  0.5208332E-02
    1  0.5000000E+00  0.4062500E+00 -0.3750000E+00  0.1000000E+01  0.0000000E+00  0.0000000E+00  0.5208336E-02
    1  0.5000000E+00  0.4062500E+00 -0.2916667E+00  0.1000000E+01  0.0000000E+00  0.0000000E+00  0.5208332E-02
    1  0.5000000E+00  0.4687500E+00 -0.4583334E+00  0.1000000E+01  0.0000000E+00  0.0000000E+00  0.5208332E-02
    1  0.5000000E+00  0.4687500E+00 -0.3750000E+00  0.1000000E+01  0.0000000E+00  0.0000000E+00  0.5208336E-02
    1  0.5000000E+00  0.4687500E+00 -0.2916667E+00  0.1000000E+01  0.0000000E+00  0.0000000E+00  0.5208332E-02
    1  0.5000000E+00  0.3125000E-01 -0.2083333E+00  0.1000000E+01  0.0000000E+00  0.0000000E+00  0.5208331E-02
    1  0.5000000E+00  0.3125000E-01 -0.1250000E+00  0.1000000E+01  0.0000000E+00  0.0000000E+00  0.5208338E-02
    1  0.5000000E+00  0.3125000E-01 -0.4166665E-01  0.1000000E+01  0.0000000E+00  0.0000000E+00  0.5208331E-02
    1  0.5000000E+00  0.9375000E-01 -0.2083333E+00  0.1000000E+01  0.0000000E+00  0.0000000E+00  0.5208331E-02
    1  0.5000000E+00  0.9375000E-01 -0.1250000E+00  0.1000000E+01  0.0000000E+00  0.0000000E+00  0.5208338E-02
    1  0.5000000E+00  0.9375000E-01 -0.4166665E-01  0.1000000E+01  0.0000000E+00  0.0000000E+00  0.5208331E-02
    1  0.5000000E+00  0.1562500E+00 -0.2083333E+00  0.1000000E+01  0.0000000E+00  0.0000000E+00  0.5208331E-02
    1  0.5000000E+00  0.1562500E+00 -0.1250000E+00  0.1000000E+01  0.0000000E+00  0.0000000E+00  0.5208338E-02
    1  0.5000000E+00  0.1562500E+00 -0.4166665E-01  0.1000000E+01  0.0000000E+00  0.0000000E+00  0.5208331E-02
    1  0.5000000E+00  0.2187500E+00 -0.2083333E+00  0.1000000E+01  0.0000000E+00  0.0000000E+00  0.5208331E-02
    1  0.5000000E+00  0.2187500E+00 -0.1250000E+00  0.1000000E+01  0.0000000E+00  0.0000000E+00  0.5208338E-02
    1  0.5000000E+00  0.2187500E+00 -0.4166665E-01  0.1000000E+01  0.0000000E+00  0.0000000E+00  0.5208331E-02
    1  0.5000000E+00  0.2812500E+00 -0.2083333E+00  0.1000000E+01  0.0000000E+00  0.0000000E+00  0.5208331E-02
    1  0.5000000E+00  0.2812500E+00 -0.1250000E+00  0.1000000E+01  0.0000000E+00  0.0000000E+00  0.5208338E-02
    1  0.5000000E+00  0.2812500E+00 -0.4166665E-01  0.1000000E+01  0.0000000E+00  0.0000000E+00  0.5208331E-02
    1  0.5000000E+00  0.3437500E+00 -0.2083333E+00  0.1000000E+01  0.0000000E+00  0.0000000E+00  0.5208331E-02
    1  0.5000000E+00  0.3437500E+00 -0.1250000E+00  0.1000000E+01  0.0000000E+00  0.0000000E+00  0.5208338E-02
    1  0.5000000E+00  0.3437500E+00 -0.4166665E-01  0.1000000E+01  0.0000000E+00  0.0000000E+00  0.5208331E-02
    1  0.5000000E+00  0.4062500E+00 -0.2083333E+00  0.1000000E+01  0.0000000E+00  0.0000000E+00  0.5208331E-02
    1  0.5000000E+00  0.4062500E+00 -0.1250000E+00  0.1000000E+01  0.0000000E+00  0.0000000E+00  0.5208338E-02
    1  0.5000000E+00  0.4062500E+00 -0.4166665E-01  0.1000000E+01  0.0000000E+00  0.0000000E+00  0.5208331E-02
    1  0.5000000E+00  0.4687500E+00 -0.2083333E+00  0.1000000E+01  0.0000000E+00  0.0000000E+00  0.5208331E-02
    1  0.5000000E+00  0.4687500E+00 -0.1250000E+00  0.1000000E+01  0.0000000E+00  0.0000000E+00  0.5208338E-02
    1  0.5000000E+00  0.4687500E+00 -0.4166665E-01  0.1000000E+01  0.0000000E+00  0.0000000E+00  0.5208331E-02
    1 -0.4687500E+00  0.5000000E+00 -0.2916667E+00  0.0000000E+00  0.1000000E+01  0.0000000E+00  0.5208332E-02
    1 -0.4687500E+00  0.5000000E+00 -0.3750000E+00  0.0000000E+00  0.1000000E+01  0.0000000E+00  0.5208336E-02
    1 -0.4687500E+00  0.5000000E+00 -0.4583334E+00  0.0000000E+00  0.1000000E+01  0.0000000E+00  0.5208332E-02
    1 -0.4062500E+00  0.5000000E+00 -0.2916667E+00  0.0000000E+00  0.1000000E+01  0.0000000E+00  0.5208332E-02
    1 -0.4062500E+00  0.5000000E+00 -0.3750000E+00  0.0000000E+00  0.1000000E+01  0.0000000E+00  0.5208336E-02
    1 -0.4062500E+00  0.5000000E+00 -0.4583334E+00  0.0000000E+00  0.1000000E+01  0.0000000E+00  0.5208332E-02
    1 -0.3437500E+00  0.5000000E+00 -0.2916667E+00  0.0000000E+00  0.1000000E+01  0.0000000E+00  0.5208332E-02
    1 -0.3437500E+00  0.5000000E+00 -0.3750000E+00  0.0000000E+00  0.1000000E+01  0.0000000E+00  0.5208336E-02
    1 -0.3437500E+00  0.5000000E+00 -0.4583334E+00  0.0000000E+00  0.1000000E+01  0.0000000E+00  0.5208332E-02
    1 -0.2812500E+00  0.5000000E+00 -0.2916667E+00  0.0000000E+00  0.1000000E+01  0.0000000E+00  0.5208332E-02
    1 -0.2812500E+00  0.5000000E+00 -0.3750000E+00  0.0000000E+00  0.1000000E+01  0.0000000E+00  0.5208336E-02
    1 -0.2812500E+00  0.5000000E+00 -0.4583334E+00  0.0000000E+00  0.1000000E+01  0.0000000E+00  0.5208332E-02
    1 -0.2187500E+00  0.5000000E+00 -0.2916667E+00  0.0000000E+00  0.1000000E+01  0.0000000E+00  0.5208332E-02
    1 -0.2187500E+00  0.5000000E+00 -0.3750000E+00  0.0000000E+00  0.1000000E+01  0.0000000E+00  0.5208336E-02
    1 -0.2187500E+00  0.5000000E+00 -0.4583334E+00  0.0000000E+00  0.1000000E+01  0.0000000E+00  0.5208332E-02
    1 -0.1562500E+00  0.5000000E+00 -0.2916667E+00  0.0000000E+00  0.1000000E+01  0.0000000E+00  0.5208332E-02
    1 -0.1562500E+00  0.5000000E+00 -0.3750000E+00  0.0000000E+00  0.1000000E+01  0.0000000E+00  0.5208336E-02
    1 -0.1562500E+00  0.5000000E+00 -0.4583334E+00  0.0000000E+00  0.1000000E+01  0.0000000E+00  0.5208332E-02
    1 -0.9375000E-01  0.5000000E+00 -0.2916667E+00  0.0000000E+00  0.1000000E+01  0.0000000E+00  0.5208332E-02
    1 -0.9375000E-01  0.5000000E+00 -0.3750000E+00  0.0000000E+00  0.1000000E+01  0.0000000E+00  0.5208336E-02
    1 -0.9375000E-01  0.5000000E+00 -0.4583334E+00  0.0000000E+00  0.1000000E+01  0.0000000E+00  0.5208332E-02
    1 -0.3125000E-01  0.5000000E+00 -0.2916667E+00  0.0000000E+00  0.1000000E+01  0.0000000E+00  0.5208332E-02
    1 -0.3125000E-01  0.5000000E+00 -0.3750000E+00  0.0000000E+00  0.1000000E+01  0.0000000E+00  0.5208336E-02
    1 -0.3125000E-01  0.5000000E+00 -0.4583334E+00  0.0000000E+00  0.1000000E+01  0.0000000E+00  0.5208332E-02
    1  0.3125000E-01  0.5000000E+00 -0.2916667E+00  0.0000000E+00  0.1000000E+01  0.0000000E+00  0.5208332E-02
    1  0.3125000E-01  0.5000000E+00 -0.3750000E+00  0.0000000E+00  0.1000000E+01  0.0000000E+00  0.5208336E-02
    1  0.3125000E-01  0.5000000E+00 -0.4583334E+00  0.0000000E+00  0.1000000E+01  0.0000000E+00  0.5208332E-02
    1  0.9375000E-01  0.5000000E+00 -0.2916667E+00  0.0000000E+00  0.1000000E+01  0.0000000E+00  0.5208332E-02
    1  0.9375000E-01  0.5000000E+00 -0.3750000E+00  0.0000000E+00  0.1000000E+01  0.0000000E+00  0.5208336E-02
    1  0.9375000E-01  0.5000000E+00 -0.4583334E+00  0.0000000E+00  0.1000000E+01  0.0000000E+00  0.5208332E-02
    1  0.1562500E+00  0.5000000E+00 -0.2916667E+00  0.0000000E+00  0.1000000E+01  0.0000000E+00  0.5208332E-02
    1  0.1562500E+00  0.5000000E+00 -0.3750000E+00  0.0000000E+00  0.1000000E+01  0.0000000E+00  0.5208336E-02
    1  0.1562500E+00  0.5000000E+00 -0.4583334E+00  0.0000000E+00  0.1000000E+01  0.0000000E+00  0.5208332E-02
    1  0.2187500E+00  0.5000000E+00 -0.2916667E+00  0.0000000E+00  0.1000000E+01  0.0000000E+00  0.5208332E-02
    1  0.2187500E+00  0.5000000E+00 -0.3750000E+00  0.0000000E+00  0.1000000E+01  0.0000000E+00  0.5208336E-02
    1  0.2187500E+00  0.5000000E+00 -0.4583334E+00  0.0000000E+00  0.1000000E+01  0.0000000E+00  0.5208332E-02
    1  0.2812500E+00  0.5000000E+00 -0.2916667E+00  0.0000000E+00  0.1000000E+01  0.0000000E+00  0.5208332E-02
    1  0.2812500E+00  0.5000000E+00 -0.3750000E+00  0.0000000E+00  0.1000000E+01  0.0000000E+00  0.5208336E-02
    1  0.2812500E+00  0.5000000E+00 -0.4583334E+00  0.0000000E+00  0.1000000E+01  0.0000000E+00  0.5208332E-02
    1  0.3437500E+00  0.5000000E+00 -0.2916667E+00  0.0000000E+00  0.1000000E+01  0.0000000E+00  0.5208332E-02
    1  0.3437500E+00  0.5000000E+00 -0.3750000E+00  0.0000000E+00  0.1000000E+01  0.0000000E+00  0.5208336E-02
    1  0.3437500E+00  0.5000000E+00 -0.4583334E+00  0.0000000E+00  0.1000000E+01  0.0000000E+00  0.5208332E-02
    1  0.4062500E+00  0.5000000E+00 -0.2916667E+00  0.0000000E+00  0.1000000E+01  0.0000000E+00  0.5208332E-02
    1  0.4062500E+00  0.5000000E+00 -0.3750000E+00  0.0000000E+00  0.1000000E+01  0.0000000E+00  0.5208336E-02
    1  0.4062500E+00  0.5000000E+00 -0.4583334E+00  0.0000000E+00  0.1000000E+01  0.0000000E+00  0.5208332E-02
    1  0.4687500E+00  0.5000000E+00 -0.2916667E+00  0.0000000E+00  0.1000000E+01  0.0000000E+00  0.5208332E-02
    1  0.4687500E+00  0.5000000E+00 -0.3750000E+00  0.0000000E+00  0.1000000E+01  0.0000000E+00  0.5208336E-02
    1  0.4687500E+00  0.5000000E+00 -0.4583334E+00  0.0000000E+00  0.1000000E+01  0.0000000E+00  0.5208332E-02
    1 -0.4687500E+00  0.5000000E+00 -0.4166665E-01  0.0000000E+00  0.1000000E+01  0.0000000E+00  0.5208331E-02
    1 -0.4687500E+00  0.5000000E+00 -0.1250000E+00  0.0000000E+00  0.1000000E+01  0.0000000E+00  0.5208338E-02
    1 -0.4687500E+00  0.5000000E+00 -0.2083333E+00  0.0000000E+00  0.1000000E+01  0.0000000E+00  0.5208331E-02
    1 -0.4062500E+00  0.5000000E+00 -0.4166665E-01  0.0000000E+00  0.1000000E+01  0.0000000E+00  0.5208331E-02
    1 -0.4062500E+00  0.5000000E+00 -0.1250000E+00  0.0000000E+00  0.1000000E+01  0.0000000E+00  0.5208338E-02
    1 -0.4062500E+00  0.5000000E+00 -0.2083333E+00  0.0000000E+00  0.1000000E+01  0.0000000E+00  0.5208331E-02
    1 -0.3437500E+00  0.5000000E+00 -0.4166665E-01  0.0000000E+00  0.1000000E+01  0.0000000E+00  0.5208331E-02
    1 -0.3437500E+00  0.5000000E+00 -0.1250000E+00  0.0000000E+00  0.1000000E+01  0.0000000E+00  0.5208338E-02
    1 -0.3437500E+00  0.5000000E+00 -0.2083333E+00  0.0000000E+00  0.1000000E+01  0.0000000E+00  0.5208331E-02
    1 -0.2812500E+00  0.5000000E+00 -0.4166665E-01  0.0000000E+00  0.1000000E+01  0.0000000E+00  0.5208331E-02
    1 -0.2812500E+00  0.5000000E+00 -0.1250000E+00  0.0000000E+00  0.1000000E+01  0.0000000E+00  0.5208338E-02
    1 -0.2812500E+00  0.5000000E+00 -0.2083333E+00  0.0000000E+00  0.1000000E+01  0.0000000E+00  0.5208331E-02
    1 -0.2187500E+00  0.5000000E+00 -0.4166665E-01  0.0000000E+00  0.1000000E+01  0.0000000E+00  0.5208331E-02
    1 -0.2187500E+00  0.5000000E+00 -0.1250000E+00  0.0000000E+00  0.1000000E+01  0.0000000E+00  0.5208338E-02
    1 -0.2187500E+00  0.5000000E+00 -0.2083333E+00  0.0000000E+00  0.1000000E+01  0.0000000E+00  0.5208331E-02
    1 -0.1562500E+00  0.5000000E+00 -0.4166665E-01  0.0000000E+00  0.1000000E+01  0.0000000E+00  0.5208331E-02
    1 -0.1562500E+00  0.5000000E+00 -0.1250000E+00  0.0000000E+00  0.1000000E+01  0.0000000E+00  0.5208338E-02
    1 -0.1562500E+00  0.5000000E+00 -0.2083333E+00  0.0000000E+00  0.1000000E+01  0.0000000E+00  0.5208331E-02
    1 -0.9375000E-01  0.5000000E+00 -0.4166665E-01  0.0000000E+00  0.1000000E+01  0.0000000E+00  0.5208331E-02
    1 -0.9375000E-01  0.5000000E+00 -0.1250000E+00  0.0000000E+00  0.1000000E+01  0.0000000E+00  0.5208338E-02
    1 -0.9375000E-01  0.5000000E+00 -0.2083333E+00  0.0000000E+00  0.1000000E+01  0.0000000E+00  0.5208331E-02
    1 -0.3125000E-01  0.5000000E+00 -0.4166665E-01  0.0000000E+00  0.1000000E+01  0.0000000E+00  0.5208331E-02
    1 -0.3125000E-01  0.5000000E+00 -0.1250000E+00  0.0000000E+00  0.1000000E+01  0.0000000E+00  0.5208338E-02
    1 -0.3125000E-01  0.5000000E+00 -0.2083333E+00  0.0000000E+00  0.1000000E+01  0.0000000E+00  0.5208331E-02
    1  0.3125000E-01  0.5000000E+00 -0.4166665E-01  0.0000000E+00  0.1000000E+01  0.0000000E+00  0.5208331E-02
    1  0.3125000E-01  0.5000000E+00 -0.1250000E+00  0.0000000E+00  0.1000000E+01  0.0000000E+00  0.5208338E-02
    1  0.3125000E-01  0.5000000E+00 -0.2083333E+00  0.0000000E+00  0.1000000E+01  0.0000000E+00  0.5208331E-02
    1  0.9375000E-01  0.5000000E+00 -0.4166665E-01  0.0000000E+00  0.1000000E+01  0.0000000E+00  0.5208331E-02
    1  0.9375000E-01  0.5000000E+00 -0.1250000E+00  0.0000000E+00  0.1000000E+01  0.0000000E+00  0.5208338E-02
    1  0.9375000E-01  0.5000000E+00 -0.2083333E+00  0.0000000E+00  0.1000000E+01  0.0000000E+00  0.5208331E-02
    1  0.1562500E+00  0.5000000E+00 -0.4166665E-01  0.0000000E+00  0.1000000E+01  0.0000000E+00  0.5208331E-02
    1  0.1562500E+00  0.5000000E+00 -0.1250000E+00  0.0000000E+00  0.1000000E+01  0.0000000E+00  0.5208338E-02
    1  0.1562500E+00  0.5000000E+00 -0.2083333E+00  0.0000000E+00  0.1000000E+01  0.0000000E+00  0.5208331E-02
    1  0.2187500E+00  0.5000000E+00 -0.4166665E-01  0.0000000E+00  0.1000000E+01  0.0000000E+00  0.5208331E-02
    1  0.2187500E+00  0.5000000E+00 -0.1250000E+00  0.0000000E+00  0.1000000E+01  0.0000000E+00  0.5208338E-02
    1  0.2187500E+00  0.5000000E+00 -0.2083333E+00  0.0000000E+00  0.1000000E+01  0.0000000E+00  0.5208331E-02
    1  0.2812500E+00  0.5000000E+00 -0.4166665E-01  0.0000000E+00  0.1000000E+01  0.0000000E+00  0.5208331E-02
    1  0.2812500E+00  0.5000000E+00 -0.1250000E+00  0.0000000E+00  0.1000000E+01  0.0000000E+00  0.5208338E-02
    1  0.2812500E+00  0.5000000E+00 -0.2083333E+00  0.0000000E+00  0.1000000E+01  0.0000000E+00  0.5208331E-02
    1  0.3437500E+00  0.5000000E+00 -0.4166665E-01  0.0000000E+00  0.1000000E+01  0.0000000E+00  0.5208331E-02
    1  0.3437500E+00  0.5000000E+00 -0.1250000E+00  0.0000000E+00  0.1000000E+01  0.0000000E+00  0.5208338E-02
    1  0.3437500E+00  0.5000000E+00 -0.2083333E+00  0.0000000E+00  0.1000000E+01  0.0000000E+00  0.5208331E-02
    1  0.4062500E+00  0.5000000E+00 -0.4166665E-01  0.0000000E+00  0.1000000E+01  0.0000000E+00  0.5208331E-02
    1  0.4062500E+00  0.5000000E+00 -0.1250000E+00  0.0000000E+00  0.1000000E+01  0.0000000E+00  0.5208338E-02
    1  0.4062500E+00  0.5000000E+00 -0.2083333E+00  0.0000000E+00  0.1000000E+01  0.0000000E+00  0.5208331E-02
    1  0.4687500E+00  0.5000000E+00 -0.4166665E-01  0.0000000E+00  0.1000000E+01  0.0000000E+00  0.5208331E-02
    1  0.4687500E+00  0.5000000E+00 -0.1250000E+00  0.0000000E+00  0.1000000E+01  0.0000000E+00  0.5208338E-02
    1  0.4687500E+00  0.5000000E+00 -0.2083333E+00  0.0000000E+00  0.1000000E+01  0.0000000E+00  0.5208331E-02
    1 -0.4687500E+00  0.3125000E-01 -0.5000000E+00  0.0000000E+00  0.0000000E+00 -0.1000000E+01  0.3906250E-02
    1 -0.4062500E+00  0.3125000E-01 -0.5000000E+00  0.0000000E+00  0.0000000E+00 -0.1000000E+01  0.3906250E-02
    1 -0.3437500E+00  0.3125000E-01 -0.5000000E+00  0.0000000E+00  0.0000000E+00 -0.1000000E+01  0.3906250E-02
    1 -0.2812500E+00  0.3125000E-01 -0.5000000E+00  0.0000000E+00  0.0000000E+00 -0.1000000E+01  0.3906250E-02
    1 -0.2187500E+00  0.3125000E-01 -0.5000000E+00  0.0000000E+00  0.0000000E+00 -0.1000000E+01  0.3906250E-02
    1 -0.1562500E+00  0.3125000E-01 -0.5000000E+00  0.0000000E+00  0.0000000E+00 -0.1000000E+01  0.3906250E-02
    1 -0.9375000E-01  0.3125000E-01 -0.5000000E+00  0.0000000E+00  0.0000000E+00 -0.1000000E+01  0.3906250E-02
    1 -0.3125000E-01  0.3125000E-01 -0.5000000E+00  0.0000000E+00  0.0000000E+00 -0.1000000E+01  0.3906250E-02
    1  0.3125000E-01  0.3125000E-01 -0.5000000E+00  0.0000000E+00  0.0000000E+00 -0.1000000E+01  0.3906250E-02
    1  0.9375000E-01  0.3125000E-01 -0.5000000E+00  0.0000000E+00  0.0000000E+00 -0.1000000E+01  0.3906250E-02
    1  0.1562500E+00  0.3125000E-01 -0.5000000E+00  0.0000000E+00  0.0000000E+00 -0.1000000E+01  0.3906250E-02
    1  0.2187500E+00  0.3125000E-01 -0.5000000E+00  0.0000000E+00  0.0000000E+00 -0.1000000E+01  0.3906250E-02
    1  0.2812500E+00  0.3125000E-01 -0.5000000E+00  0.0000000E+00  0.0000000E+00 -0.1000000E+01  0.3906250E-02
    1  0.3437500E+00  0.3125000E-01 -0.5000000E+00  0.0000000E+00  0.0000000E+00 -0.1000000E+01  0.3906250E-02
